1.622987468137171430e-01,3.799804318783850388e-02,1.473294901248990740e+01,-1.464572210977810229e+01,-1.468957111293763873e+01,-1.454372044931876040e+01,-1.978803137465046902e+01,-1.761827230567863012e+01,-1.528620674958310843e+01,-1.383853049892601739e+01,-1.489533442049953216e+01,-1.825497247967609482e+01
1.544211522995370123e-01,1.226340148790215911e-01,1.498461532755756842e+01,-1.480947172779562848e+01,-1.487323204595344706e+01,-1.471858530634056983e+01,-1.990359267543156108e+01,-1.760326631059762192e+01,-1.527222114944130027e+01,-1.396823165755121288e+01,-1.513099383116291463e+01,-1.850562376514520935e+01
1.539936163763113708e-01,2.712830987233838531e-02,1.486531799249860164e+01,-1.473668709082699735e+01,-1.480673912448539831e+01,-1.464125873104330999e+01,-1.980563801922713552e+01,-1.752067879217596058e+01,-1.520408190286993211e+01,-1.392224814770155916e+01,-1.506927345102925742e+01,-1.842203728049005917e+01
1.493588367885176904e-01,-2.578451587159202862e-02,1.464314021032071444e+01,-1.462543745857405142e+01,-1.465637783107369962e+01,-1.451283507596502886e+01,-1.970224392384923462e+01,-1.750662368834403182e+01,-1.519060864649235931e+01,-1.381285184539446576e+01,-1.488136608178501064e+01,-1.822520548310300725e+01
1.419024212250632466e-01,-7.960342274697196352e-02,1.446958057341955239e+01,-1.452962557655058440e+01,-1.451413364630318981e+01,-1.440046455543745374e+01,-1.957890576352707157e+01,-1.742495136578314785e+01,-1.511910748618245570e+01,-1.371137257240523333e+01,-1.474897303220726386e+01,-1.807774918974041967e+01
1.506170846649296235e-01,-7.477570528154076079e-02,1.446930663814835505e+01,-1.449900017691240883e+01,-1.446158306671280869e+01,-1.435901169595231863e+01,-1.948608945400837911e+01,-1.730624923781461177e+01,-1.501699108776472258e+01,-1.366096883153994135e+01,-1.472460876091084714e+01,-1.803358915321845046e+01
1.601539292004101611e-01,-7.341369059177205170e-02,1.433648921446873814e+01,-1.435047060624527404e+01,-1.431567081636829819e+01,-1.420072889869254595e+01,-1.930691229978215517e+01,-1.716809313138681503e+01,-1.488743638192664420e+01,-1.350969310286366998e+01,-1.454596269132446906e+01,-1.782443381996356280e+01
1.594015268666890695e-01,1.207458922841697646e-02,1.445993786301820627e+01,-1.444872612436385317e+01,-1.440397216013810322e+01,-1.427548953066600923e+01,-1.934710892584468311e+01,-1.715493248994866704e+01,-1.486668549383971261e+01,-1.352424170983795015e+01,-1.460341683104133814e+01,-1.789621200047985994e+01
1.605086846782718402e-01,-7.995749892526715641e-03,1.454528170278907950e+01,-1.456074606760909873e+01,-1.451351134121355635e+01,-1.435847167520367407e+01,-1.938173198510191497e+01,-1.709993565988614250e+01,-1.481290058661046594e+01,-1.355506951555658723e+01,-1.470560647015149414e+01,-1.801167246605477246e+01
1.659396182895606087e-01,1.686817807982299300e-02,1.446235671409433543e+01,-1.443046595999280157e+01,-1.441062132189604661e+01,-1.425107540417563357e+01,-1.925796807512552178e+01,-1.702226516006978940e+01,-1.475465169863724135e+01,-1.347752763449824442e+01,-1.459237949574448834e+01,-1.787470518154338350e+01
1.679195717489858630e-01,1.417213125335869961e-02,1.418561417908166433e+01,-1.409712371403625752e+01,-1.413103014591457907e+01,-1.397470417740608184e+01,-1.898403992215840930e+01,-1.689448717749791484e+01,-1.465244126427400140e+01,-1.327861193620710800e+01,-1.428448585602610166e+01,-1.750997829961353602e+01
1.524865234999855934e-01,1.264520549993943810e-01,1.432151557042034540e+01,-1.409655439428094148e+01,-1.418853867544120817e+01,-1.404011902375957099e+01,-1.896306458923139715e+01,-1.679516192777590788e+01,-1.457380698960924192e+01,-1.331136767942154719e+01,-1.439206177893424687e+01,-1.760490370142549921e+01
1.382100109037739388e-01,1.293534427799845066e-01,1.425075342265132505e+01,-1.403409823227113762e+01,-1.413059670672695667e+01,-1.399884485328683503e+01,-1.887850961239903214e+01,-1.670229873788932196e+01,-1.449421240538554656e+01,-1.326057810736060993e+01,-1.435542545385410307e+01,-1.755121075634711403e+01
1.363579864750035231e-01,1.108531849555715043e-01,1.405597991422032678e+01,-1.398560249895245633e+01,-1.403450661449764958e+01,-1.391902884302559684e+01,-1.884712781646752333e+01,-1.672102522616672005e+01,-1.450391508059976253e+01,-1.319623660420961464e+01,-1.424241387491343858e+01,-1.744341183250799787e+01
1.351050532960512696e-01,1.211601009137370788e-01,1.383381718028099172e+01,-1.386270119547907242e+01,-1.386931895493720113e+01,-1.377698882481511156e+01,-1.875793067643356338e+01,-1.673130856542939782e+01,-1.451147182724115936e+01,-1.309639135180451675e+01,-1.405759386892123963e+01,-1.725127427168677130e+01
1.296126524228480292e-01,2.002961091989599041e-01,1.397332936917840129e+01,-1.394880134498686530e+01,-1.396189379352930082e+01,-1.387239865920022730e+01,-1.881541252472215220e+01,-1.670537132951906045e+01,-1.449294515617040169e+01,-1.317616839469131307e+01,-1.420897669502223515e+01,-1.741036708358020135e+01
1.356747284560263500e-01,1.836505290920416034e-01,1.385727163780624238e+01,-1.379298395293439228e+01,-1.382068833560168741e+01,-1.372935981166218866e+01,-1.865312984337918323e+01,-1.660203329507558223e+01,-1.440449509103167003e+01,-1.305834905480871200e+01,-1.404496649476921100e+01,-1.721873444053375124e+01
1.570107709641502813e-01,1.581887412432863016e-01,1.375501386752162070e+01,-1.358530673819694101e+01,-1.368136524064359527e+01,-1.355498034263112395e+01,-1.840609534336266506e+01,-1.636678573692027427e+01,-1.419643752683719207e+01,-1.287728737421699776e+01,-1.384713581128992388e+01,-1.697616222015924237e+01
1.655578575202781844e-01,2.005404239008666822e-01,1.391952758510212007e+01,-1.362243855599209930e+01,-1.377923302045981835e+01,-1.361279062883499513e+01,-1.837211247330893116e+01,-1.623259851874743376e+01,-1.407097975182495730e+01,-1.286559236594415623e+01,-1.391464286941151229e+01,-1.703355883983394392e+01
1.579289616960640741e-01,1.383914517980215919e-01,1.397629462619661744e+01,-1.371287691522991103e+01,-1.386047865050979411e+01,-1.367911786072254365e+01,-1.839244908895785002e+01,-1.617358994595197430e+01,-1.400978334109527168e+01,-1.287835061051346131e+01,-1.399523173884286820e+01,-1.711916884033070474e+01
1.315411165656769077e-01,3.387676816276119496e-02,1.369383374212066151e+01,-1.353446524414665575e+01,-1.362530093157835864e+01,-1.348515464610829717e+01,-1.823888403762089183e+01,-1.614812201049546658e+01,-1.399729952332665839e+01,-1.276409384030954719e+01,-1.379429517239001335e+01,-1.689265700863643360e+01
1.080210391229348144e-01,3.755644082245646054e-02,1.344696123952711275e+01,-1.327494438827067746e+01,-1.335406591195622639e+01,-1.325801137178717859e+01,-1.802719959447822973e+01,-1.607434547095747845e+01,-1.394975277312413731e+01,-1.262876048866630185e+01,-1.356428709750112560e+01,-1.662418379742252128e+01
9.006178991967717096e-02,1.808797844224750984e-01,1.360809586442439922e+01,-1.330360831983174918e+01,-1.339154093444045301e+01,-1.332211174744119120e+01,-1.804516636096214555e+01,-1.605591238353544981e+01,-1.394381821530968857e+01,-1.268657101233377915e+01,-1.366816326893803968e+01,-1.672804411021351356e+01
9.555363448525611147e-02,2.122715425642538456e-01,1.366422266071453961e+01,-1.329424876798080213e+01,-1.338682560849715308e+01,-1.331603252642754143e+01,-1.797839811589197012e+01,-1.593822922794199748e+01,-1.384035527548435596e+01,-1.265485508526968239e+01,-1.368306777031792620e+01,-1.673080666217127188e+01
1.177492389638543635e-01,1.991532853843922535e-01,1.364624890362928511e+01,-1.326075461722886040e+01,-1.336781767788907516e+01,-1.327767964324444705e+01,-1.788751087586053856e+01,-1.579537038477381472e+01,-1.371232530157382712e+01,-1.258741303961585878e+01,-1.365551229063007277e+01,-1.668469713203460714e+01
1.431173774327739734e-01,1.811774537108347127e-01,1.345857864448439400e+01,-1.316440321894684651e+01,-1.325543740278961735e+01,-1.315714163688052629e+01,-1.780301415924105157e+01,-1.578668450685199609e+01,-1.369970387831448910e+01,-1.247883678844343258e+01,-1.347514537760019770e+01,-1.649309637334651057e+01
1.497235082661234618e-01,2.183453066526234165e-01,1.338490380194760476e+01,-1.315003256138127163e+01,-1.322149858898290375e+01,-1.313369549494727018e+01,-1.780347158323526457e+01,-1.583243668472871235e+01,-1.374216236126699364e+01,-1.246694606752220302e+01,-1.342352014629375923e+01,-1.644023137130456291e+01
1.305163633613559693e-01,1.202413941383750906e-01,1.312996903729057863e+01,-1.300518313900866474e+01,-1.305785337919567368e+01,-1.298160209646148822e+01,-1.764898399460305711e+01,-1.574248361440075428e+01,-1.366462962305167039e+01,-1.236400267919769291e+01,-1.327780799699808334e+01,-1.626813280270705775e+01
1.243077406748294145e-01,-5.521941700156662858e-02,1.293001367827613457e+01,-1.293762255334789657e+01,-1.297795780345406946e+01,-1.288029561157276426e+01,-1.749650944519504492e+01,-1.557991439849640258e+01,-1.351274237685919033e+01,-1.225115446813338593e+01,-1.317693915812597005e+01,-1.614659014800854209e+01
1.331962872589437241e-01,-1.314868016690975416e-01,1.289344174641901475e+01,-1.297821321253568883e+01,-1.300334086104066245e+01,-1.286535059266346792e+01,-1.744406556730342217e+01,-1.547912656831172384e+01,-1.341064223909842212e+01,-1.219722630440583444e+01,-1.315885777571629589e+01,-1.612715848950392328e+01
1.527240353121150918e-01,-4.944294173327157260e-02,1.315349002102298215e+01,-1.321267224707529842e+01,-1.322129935454656824e+01,-1.304600674579189068e+01,-1.759424578789518634e+01,-1.550243689323008489e+01,-1.342805684988530857e+01,-1.232038081003097929e+01,-1.337644676923723885e+01,-1.636911041614809648e+01
1.543862895727464712e-01,5.761943968469251942e-02,1.308353837956864929e+01,-1.310526353711460779e+01,-1.311595353358630689e+01,-1.295041199463002535e+01,-1.748320396143978073e+01,-1.542969527967584931e+01,-1.335667798871566170e+01,-1.219696548936796887e+01,-1.321595101765940328e+01,-1.620269105763988193e+01
1.539906095400973562e-01,1.338473493690365279e-01,1.297987096057509682e+01,-1.292328629187061573e+01,-1.296745875753651056e+01,-1.282906049372066448e+01,-1.732047539355606602e+01,-1.531399378199613892e+01,-1.325477216541408154e+01,-1.205823156650506789e+01,-1.303923973242581091e+01,-1.600263904391155023e+01
1.571569270517193528e-01,1.997444168403152975e-01,1.282190962885516683e+01,-1.258623266794571549e+01,-1.270374238799099587e+01,-1.260035344533613078e+01,-1.702568396921455829e+01,-1.510726599603953879e+01,-1.308662194970187009e+01,-1.186295048922425899e+01,-1.278407064698350482e+01,-1.568410362193606034e+01
1.598262280893532061e-01,2.202491326295610286e-01,1.274314815921583843e+01,-1.235301736684284357e+01,-1.250253814091422733e+01,-1.242887278865858747e+01,-1.682764534106276599e+01,-1.498058783315422104e+01,-1.300972857734587151e+01,-1.180282868433523191e+01,-1.268653766651219605e+01,-1.552140798922931886e+01
1.600415512774512328e-01,1.287689604322485026e-01,1.256404551571872652e+01,-1.226178647976456659e+01,-1.236578815672612564e+01,-1.229191045241530844e+01,-1.671747671293440618e+01,-1.491665533282787948e+01,-1.296249546505628913e+01,-1.173259965561699225e+01,-1.258039050398718750e+01,-1.539650349454201361e+01
1.527656488428859038e-01,2.929976151341273649e-02,1.273380155520441726e+01,-1.265296275651351721e+01,-1.266698987903574825e+01,-1.255369358298393578e+01,-1.698734481041359246e+01,-1.499623121819368698e+01,-1.301250843050657480e+01,-1.192337500523121641e+01,-1.291869390265899753e+01,-1.579940669430766675e+01
1.452824703727422229e-01,1.487641447250798166e-02,1.271817142047279958e+01,-1.277265038430086896e+01,-1.273381947794228530e+01,-1.260570540109172555e+01,-1.705055404597146662e+01,-1.502722181632749177e+01,-1.302046710365734938e+01,-1.192968196002619763e+01,-1.294745232248455835e+01,-1.585694736415890382e+01
1.427677125632944577e-01,5.604962969538362927e-02,1.257801429049095887e+01,-1.261372737730816240e+01,-1.257854518217317796e+01,-1.246352675956519285e+01,-1.691355056976604487e+01,-1.497887103407256326e+01,-1.298720640618027211e+01,-1.183400917025049104e+01,-1.278883996818525581e+01,-1.567054641205387888e+01
1.429066624035322253e-01,3.565746371340339227e-02,1.232592588960555346e+01,-1.237199833727135712e+01,-1.235305819576937836e+01,-1.225262944514343388e+01,-1.669846898445655015e+01,-1.486103202791435685e+01,-1.288605888186751436e+01,-1.165658012727397441e+01,-1.253455422537027708e+01,-1.538407524642034652e+01
1.442084604227118483e-01,1.569064948931209180e-02,1.235414723300961981e+01,-1.234034170197593738e+01,-1.234477631808339737e+01,-1.225237518803658077e+01,-1.664260860186263358e+01,-1.476666260521952623e+01,-1.280944619245544125e+01,-1.165098695765041548e+01,-1.256969012733462066e+01,-1.540122986173128261e+01
1.381825757517821662e-01,3.263441932749278074e-02,1.240592106593499011e+01,-1.226334444365802057e+01,-1.231938147821727370e+01,-1.223923952020509276e+01,-1.656306095338646855e+01,-1.466794612548330079e+01,-1.273087838489192691e+01,-1.164175236993134277e+01,-1.259120135575253663e+01,-1.539711354365258345e+01
1.374357368169697446e-01,2.104984090338724023e-02,1.237817462844082073e+01,-1.217434852950385782e+01,-1.225070211740136905e+01,-1.219201643311543926e+01,-1.649276294888038663e+01,-1.462433320806380621e+01,-1.270033642824727416e+01,-1.161497584010290751e+01,-1.255292411095762972e+01,-1.533926643264816292e+01
1.392703801389881813e-01,-4.904384393067862113e-02,1.218318056392563520e+01,-1.208044841774572475e+01,-1.212767434339469474e+01,-1.209026398677261049e+01,-1.642603880040077158e+01,-1.461008088482209288e+01,-1.267381413502022269e+01,-1.150816567107073851e+01,-1.239886576689448994e+01,-1.519124787447189462e+01
1.463324308814796249e-01,-3.882219208856230175e-03,1.213044061102573856e+01,-1.191243400082801251e+01,-1.197799500794982919e+01,-1.196431570782842613e+01,-1.628778488458389617e+01,-1.451451685886737941e+01,-1.260683559093753381e+01,-1.144039160545112210e+01,-1.230393600301449020e+01,-1.505760989092098967e+01
1.411673031385570765e-01,1.417601129725791775e-01,1.219446558003099845e+01,-1.170301533405777761e+01,-1.184210747463497704e+01,-1.185554092632750312e+01,-1.605832864209164512e+01,-1.427152313549037821e+01,-1.241016084673122144e+01,-1.133295507732541729e+01,-1.222137281751920668e+01,-1.491774473393448197e+01
1.368625102395941706e-01,2.396784725158929152e-01,1.223004350329116363e+01,-1.166573182142343335e+01,-1.181539600582059713e+01,-1.183420646671833154e+01,-1.600078267595158366e+01,-1.421937036531134702e+01,-1.236485223281873580e+01,-1.128958472851714845e+01,-1.217110831837937290e+01,-1.485771158518582880e+01
1.263533925797715174e-01,1.592738947792453619e-01,1.214941958305868930e+01,-1.180163861661633895e+01,-1.188906523408655858e+01,-1.188117801431366161e+01,-1.608580207505394455e+01,-1.426560641461332501e+01,-1.238810080401384006e+01,-1.130158922343367855e+01,-1.220542837579359841e+01,-1.493106259186985518e+01
1.249349908939429987e-01,8.343597652707424039e-02,1.205780680392864035e+01,-1.185294802058531261e+01,-1.190899746512160107e+01,-1.186546215650010794e+01,-1.610074400184765153e+01,-1.426437562591986463e+01,-1.238457095019227872e+01,-1.131221897289741030e+01,-1.222778174833960918e+01,-1.496310978293897875e+01
1.284050417014479528e-01,9.229744969930675502e-02,1.187668886786400435e+01,-1.163246340818724711e+01,-1.172567217073238055e+01,-1.167044173429117215e+01,-1.584315415333401944e+01,-1.406779950502903453e+01,-1.220930425833169508e+01,-1.111314518531631990e+01,-1.198203123475707343e+01,-1.467253918195020290e+01
1.225520236102344285e-01,1.514116783195760263e-01,1.182818870267823286e+01,-1.156462530302213310e+01,-1.167617890144673432e+01,-1.160974846185839837e+01,-1.574658281254900238e+01,-1.400578907458488409e+01,-1.214932069894830136e+01,-1.102557639081598317e+01,-1.186429918994923227e+01,-1.453826640726232711e+01
9.752119782357682176e-02,7.077774186819774105e-02,1.171663683518086785e+01,-1.157104206676252112e+01,-1.164933048132970939e+01,-1.156726742056431512e+01,-1.568494008754310798e+01,-1.395079083691219957e+01,-1.209349665705334509e+01,-1.096497756369796406e+01,-1.180399072057601195e+01,-1.447502168748437335e+01
8.616308334358491194e-02,4.302894698300907539e-02,1.191486413225703167e+01,-1.182693726986988025e+01,-1.188509439679824986e+01,-1.176223832393939794e+01,-1.582429795507125370e+01,-1.391077620276095139e+01,-1.205397856454473349e+01,-1.110534433857038650e+01,-1.209059256805078242e+01,-1.478354776027916095e+01
9.878259927145016661e-02,9.612689282443009908e-02,1.186403046604947953e+01,-1.173156760741969862e+01,-1.180247597934557291e+01,-1.167204728547962134e+01,-1.570709999823110259e+01,-1.381706293173638045e+01,-1.197654855321992606e+01,-1.102454068738433968e+01,-1.198917577583540250e+01,-1.465274143229016879e+01
1.127586670713039974e-01,1.715664796110214496e-01,1.171048787947557912e+01,-1.155709774157108960e+01,-1.162294142359727722e+01,-1.152030684850883446e+01,-1.558422231927928081e+01,-1.380568665402753403e+01,-1.197834563617214343e+01,-1.092791895950275816e+01,-1.180156114174879534e+01,-1.443904387743460127e+01
1.206697382437693644e-01,1.149082017719299520e-01,1.132883029107455286e+01,-1.125933553463609016e+01,-1.128575642329792039e+01,-1.122387511718575048e+01,-1.534122718698574772e+01,-1.376940318428597365e+01,-1.195339073973628885e+01,-1.071213928038416618e+01,-1.142391805178785802e+01,-1.402415550873868355e+01
1.255310782853510387e-01,5.222672385073301449e-02,1.143664970259094993e+01,-1.139436959628198487e+01,-1.140599939703876409e+01,-1.133382703835213334e+01,-1.537651641244006839e+01,-1.367212771034044572e+01,-1.187165041402655596e+01,-1.077392845039838676e+01,-1.159764183535885884e+01,-1.420325650581884602e+01
1.240820181559619817e-01,4.663993085190687449e-02,1.151357084682274312e+01,-1.145709204048362650e+01,-1.147450714451656317e+01,-1.138070174828303216e+01,-1.537069939991091161e+01,-1.359096138833704792e+01,-1.180209593192783935e+01,-1.079272932276269437e+01,-1.168092433462367730e+01,-1.428266087353144798e+01
1.113175753950461644e-01,6.820967239426134476e-02,1.146879764466377694e+01,-1.139923228475824502e+01,-1.144079903306743695e+01,-1.133479541442139293e+01,-1.529583317216077987e+01,-1.350543575942934993e+01,-1.172326259025321882e+01,-1.073837139917243633e+01,-1.163954289964804367e+01,-1.423396193462462023e+01
1.018433589066174427e-01,1.097565704621717986e-01,1.125127787700520621e+01,-1.119870210494022089e+01,-1.124925418369084618e+01,-1.115337702324669422e+01,-1.512509995559760512e+01,-1.343529219006125786e+01,-1.164580475470289045e+01,-1.055859816001493812e+01,-1.137431964856617839e+01,-1.395461957846140422e+01
1.066940072930638861e-01,6.023662851782518590e-02,1.124362079804196668e+01,-1.124650842859536226e+01,-1.127412788020153656e+01,-1.117833691922521844e+01,-1.511981747773305962e+01,-1.336644064821617839e+01,-1.156917285289743091e+01,-1.053546441034443149e+01,-1.139731777436193383e+01,-1.398833085491561157e+01
1.225735952460904610e-01,3.794195372636044450e-02,1.126844427807876947e+01,-1.125580225771319043e+01,-1.126338663370339077e+01,-1.117644347237465752e+01,-1.511827507401545212e+01,-1.335332981604397951e+01,-1.156109723751867158e+01,-1.054959166735231513e+01,-1.142186087174083298e+01,-1.400731353190956163e+01
1.336119437688829681e-01,5.948134345199995732e-02,1.125218765909995255e+01,-1.106455357762063940e+01,-1.111284560998470816e+01,-1.105041104532610774e+01,-1.496733491077528022e+01,-1.324878613129961202e+01,-1.150105248231903943e+01,-1.052166523920009489e+01,-1.137780427055977484e+01,-1.390939424412565906e+01
1.307811263037503835e-01,1.022466318201298296e-01,1.112071712404404700e+01,-1.081534966353651406e+01,-1.089181780888292828e+01,-1.087356994175345726e+01,-1.478582625688430774e+01,-1.317683207753784913e+01,-1.145331436756695176e+01,-1.039966792407720675e+01,-1.118631434382060164e+01,-1.367790557711654209e+01
1.092108590040924421e-01,1.127333322792994919e-01,1.105684919171808467e+01,-1.069837102776654980e+01,-1.079090729726938669e+01,-1.080600492197149265e+01,-1.468784534594825786e+01,-1.308934257460433237e+01,-1.137913752137101220e+01,-1.033955166129427283e+01,-1.113770876623628503e+01,-1.361328306233486529e+01
9.947211269413358536e-02,1.667128833390931764e-01,1.106732654831668761e+01,-1.060239552837238541e+01,-1.072132991744349617e+01,-1.075048712193539302e+01,-1.459210645165582321e+01,-1.300643543645144717e+01,-1.132372997111336410e+01,-1.031409107254960134e+01,-1.111748859462959160e+01,-1.356540351720023807e+01
